date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:05	1418/1418	---M--	200	added ('OK')	application/javascript	etag:%22674c8007-58a%22	https://html.themestransmit.com/minfo-tailwind/assets/js/scrollIt.min.js	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/js/scrollIt.min.js	(from https://html.themestransmit.com/minfo-tailwind/index.html)
22:54:05	4445/4445	---M--	200	added ('OK')	application/javascript	etag:%22674c8007-115d%22	https://html.themestransmit.com/minfo-tailwind/assets/js/circle-progress.min.js	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/js/circle-progress.min.js	(from https://html.themestransmit.com/minfo-tailwind/index.html)
22:54:05	12460/12460	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674c8007-30ac%22	https://html.themestransmit.com/minfo-tailwind/assets/js/script.js	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/js/script.js	(from https://html.themestransmit.com/minfo-tailwind/index.html)
22:54:06	1736/1736	---M--	200	added ('OK')	application/javascript	etag:%22674c8007-6c8%22	https://html.themestransmit.com/minfo-tailwind/assets/js/theme-mode.js	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/js/theme-mode.js	(from https://html.themestransmit.com/minfo-tailwind/index.html)
22:54:06	134294/134294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8006-20c96%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.eot	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:07	134294/134294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8006-20c96%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.eot?	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400d41d.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:08	76728/76728	---M--	200	added ('OK')	font/woff2	etag:%22674c8006-12bb8%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.woff2	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.woff2	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:08	89988/89988	---M--	200	added ('OK')	font/woff	etag:%22674c8006-15f84%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.woff	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.woff	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:08	1698785/1698785	---M--	200	added ('OK')	image/png	etag:%22674c8007-19ebe1%22	https://html.themestransmit.com/minfo-tailwind/assets/img/blog/article2.png	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/img/blog/article2.png	(from https://html.themestransmit.com/minfo-tailwind/index.html)
22:54:08	133988/133988	---M--	200	added ('OK')	application/octet-stream	etag:%22674c8006-20b64%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.ttf	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.ttf	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:11	747884/747884	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22674c8006-b696c%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.svg	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-brands-400.svg	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:11	1978843/1978843	---M--	200	added ('OK')	image/png	etag:%22674c8007-1e31db%22	https://html.themestransmit.com/minfo-tailwind/assets/img/blog/article3.png	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/img/blog/article3.png	(from https://html.themestransmit.com/minfo-tailwind/index.html)
22:54:11	562970/562970	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8007-8971a%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.eot	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:11	562970/562970	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8007-8971a%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.eot?	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900d41d.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:12	182080/182080	---M--	200	added ('OK')	font/woff2	etag:%22674c8007-2c740%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.woff2	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.woff2	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:13	258976/258976	---M--	200	added ('OK')	font/woff	etag:%22674c8007-3f3a0%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.woff	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.woff	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:14	562672/562672	---M--	200	added ('OK')	application/octet-stream	etag:%22674c8007-895f0%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.ttf	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.ttf	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:14	489274/489274	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8007-7773a%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.eot	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:14	489274/489274	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8007-7773a%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.eot?	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300d41d.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:15	184204/184204	---M--	200	added ('OK')	font/woff2	etag:%22674c8007-2cf8c%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.woff2	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.woff2	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:15	245416/245416	---M--	200	added ('OK')	font/woff	etag:%22674c8007-3bea8%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.woff	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.woff	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:16	2660033/2660033	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22674c8007-2896c1%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.svg	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-duotone-900.svg	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:17	488992/488992	---M--	200	added ('OK')	application/octet-stream	etag:%22674c8007-77620%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.ttf	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.ttf	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:17	450238/450238	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8007-6debe%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.eot	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:17	450238/450238	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8007-6debe%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.eot?	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400d41d.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:18	2444593/2444593	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22674c8007-254d31%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.svg	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-light-300.svg	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:18	168824/168824	---M--	200	added ('OK')	font/woff2	etag:%22674c8007-29378%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.woff2	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.woff2	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:19	224592/224592	---M--	200	added ('OK')	font/woff	etag:%22674c8007-36d50%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.woff	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.woff	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:19	449944/449944	---M--	200	added ('OK')	application/octet-stream	etag:%22674c8007-6dd98%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.ttf	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.ttf	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:20	137104/137104	---M--	200	added ('OK')	font/woff2	etag:%22674c8007-21790%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900.woff2	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900.woff2	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:20	384110/384110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8007-5dc6e%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900.eot	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:20	384110/384110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674c8007-5dc6e%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900.eot?	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900d41d.eot	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:21	2182455/2182455	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22674c8007-214d37%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.svg	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-regular-400.svg	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:21	183368/183368	---M--	200	added ('OK')	font/woff	etag:%22674c8007-2cc48%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900.woff	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900.woff	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:23	383828/383828	---M--	200	added ('OK')	application/octet-stream	etag:%22674c8007-5db54%22	https://html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900.ttf	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/fonts/fa-solid-900.ttf	(from https://html.themestransmit.com/minfo-tailwind/assets/css/fontAwesome5Pro.css)
22:54:23	76426/76426	---M--	200	added ('OK')	image/png	etag:%22674c8007-12a8a%22	https://html.themestransmit.com/minfo-tailwind/assets/img/portfolio/portfolio-img1-2.png	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/img/portfolio/portfolio-img1-2.png	(from https://html.themestransmit.com/minfo-tailwind/project-single.html)
22:54:23	91531/91531	---M--	200	added ('OK')	image/png	etag:%22674c8007-1658b%22	https://html.themestransmit.com/minfo-tailwind/assets/img/portfolio/portfolio-img1-1.png	C:/Users/aliri/Desktop/sitem2/sitem2/html.themestransmit.com/minfo-tailwind/assets/img/portfolio/portfolio-img1-1.png	(from https://html.themestransmit.com/minfo-tailwind/project-single.html)
